user_id,name,stock,sector,weight
13,Gloria Lynch,HST,Real Estate,10.844803169024475
13,Gloria Lynch,EXR,Real Estate,6.122409630064092
13,Gloria Lynch,NTAP,Information Technology,7.039293457898599
13,Gloria Lynch,WY,Real Estate,5.508205707182773
13,Gloria Lynch,KDP,Consumer Staples,11.430133777769825
13,Gloria Lynch,SWKS,Information Technology,31.57960969930208
13,Gloria Lynch,IR,Industrials,5.9511835972127
14,Keith Mitchell,NXPI,Information Technology,0.13677508317870246
14,Keith Mitchell,COF,Financials,1.5678123522305563
14,Keith Mitchell,BG,Consumer Staples,4.237300090890688
14,Keith Mitchell,SYF,Financials,31.901199708339455
14,Keith Mitchell,EIX,Utilities,3.512630435704838
14,Keith Mitchell,STZ,Consumer Staples,0.7336857933318136
14,Keith Mitchell,XEL,Utilities,0.3319392759850158
14,Keith Mitchell,AIZ,Financials,15.697844306927319
14,Keith Mitchell,NCLH,Consumer Discretionary,21.751724316011323
14,Keith Mitchell,HCA,Health Care,20.129088637400276
15,Sarah Jones,NCLH,Consumer Discretionary,55.49048443103578
15,Sarah Jones,DOV,Industrials,1.2557316727573031
15,Sarah Jones,FRT,Real Estate,0.7194835100326058
15,Sarah Jones,EQR,Real Estate,5.354762385863444
15,Sarah Jones,BBWI,Consumer Discretionary,3.8598296316664964
15,Sarah Jones,WM,Industrials,6.001524319599928
15,Sarah Jones,K,Consumer Staples,6.004633585917769
15,Sarah Jones,TECH,Health Care,3.1541437345223624
15,Sarah Jones,INVH,Real Estate,4.048983338488802
15,Sarah Jones,PFE,Health Care,14.110423390115512
16,Jonathan Gibson,OKE,Energy,1.876031223899601
16,Jonathan Gibson,PARA,Communication Services,24.454450084230462
16,Jonathan Gibson,WMB,Energy,10.285729668169967
16,Jonathan Gibson,ESS,Real Estate,14.515790804544752
16,Jonathan Gibson,J,Industrials,16.31176393503203
16,Jonathan Gibson,DAY,Industrials,13.380029506931448
16,Jonathan Gibson,MAS,Industrials,1.4979489120202858
16,Jonathan Gibson,MNST,Consumer Staples,2.460815311477159
16,Jonathan Gibson,FRT,Real Estate,7.9672746473451515
16,Jonathan Gibson,ADM,Consumer Staples,7.250165906349157
17,Kimberly Moore,MDLZ,Consumer Staples,10.062191409155808
17,Kimberly Moore,NRG,Utilities,15.686947237449491
17,Kimberly Moore,LULU,Consumer Discretionary,4.443530355230494
17,Kimberly Moore,ICE,Financials,20.093009867450405
17,Kimberly Moore,ANSS,Information Technology,1.6422989390356524
17,Kimberly Moore,GLW,Information Technology,10.10202675105463
17,Kimberly Moore,GS,Financials,1.845557478359354
17,Kimberly Moore,SYY,Consumer Staples,14.082368708192652
17,Kimberly Moore,DHI,Consumer Discretionary,8.017148309553692
17,Kimberly Moore,MGM,Consumer Discretionary,14.024920944517833
18,Robert Wiggins,FOX,Communication Services,0.5971675800392976
18,Robert Wiggins,AMT,Real Estate,1.8170418290644672
18,Robert Wiggins,FTV,Industrials,19.942969842788187
18,Robert Wiggins,KR,Consumer Staples,6.967555517544947
18,Robert Wiggins,URI,Industrials,23.840332199577414
18,Robert Wiggins,UAL,Industrials,9.029857072577334
18,Robert Wiggins,AMZN,Consumer Discretionary,2.4747066328516336
18,Robert Wiggins,JNJ,Health Care,20.672362156931097
18,Robert Wiggins,PSA,Real Estate,6.259668665726561
18,Robert Wiggins,PM,Consumer Staples,8.398338502899055
19,Michael Woods,ILMN,Health Care,0.19017464524731262
19,Michael Woods,ROP,Information Technology,2.756543797674477
19,Michael Woods,TT,Industrials,0.1903773042977963
19,Michael Woods,TAP,Consumer Staples,54.18173811400189
19,Michael Woods,TRMB,Information Technology,7.744057869673224
19,Michael Woods,BBWI,Consumer Discretionary,13.697725086721126
19,Michael Woods,SYK,Health Care,14.639458403058125
19,Michael Woods,DRI,Consumer Discretionary,0.11508760433497892
19,Michael Woods,RVTY,Health Care,1.0697680994254672
19,Michael Woods,PAYX,Industrials,5.4150690755656194
20,Angela Serrano,VLO,Energy,13.402288122280332
20,Angela Serrano,TXT,Industrials,2.3493436451068224
20,Angela Serrano,CPT,Real Estate,4.4479112134009045
20,Angela Serrano,SYY,Consumer Staples,23.86750307517093
20,Angela Serrano,ISRG,Health Care,0.9870519745553493
20,Angela Serrano,BSX,Health Care,11.46613199098037
20,Angela Serrano,SWK,Industrials,27.425103361544416
20,Angela Serrano,SHW,Materials,5.687211131417132
20,Angela Serrano,AIZ,Financials,4.578459358102957
20,Angela Serrano,RTX,Industrials,5.788996127440795
21,Robert Reilly,PNC,Financials,4.829012585072742
21,Robert Reilly,F,Consumer Discretionary,1.4712982326275885
21,Robert Reilly,LIN,Materials,8.239368188723557
21,Robert Reilly,TER,Information Technology,2.7091994204450884
21,Robert Reilly,CAH,Health Care,28.75790100682318
21,Robert Reilly,NOW,Information Technology,2.034430735640585
21,Robert Reilly,AMT,Real Estate,7.426772289182937
21,Robert Reilly,HD,Consumer Discretionary,6.489390617888002
21,Robert Reilly,CSGP,Real Estate,17.449189451424825
21,Robert Reilly,SCHW,Financials,20.593437472171498
22,Renee Tran,VRSN,Information Technology,13.9183039490764
22,Renee Tran,LDOS,Industrials,3.7257439121731912
22,Renee Tran,AMAT,Information Technology,4.2063426492732505
22,Renee Tran,XEL,Utilities,0.1667809784786437
22,Renee Tran,IVZ,Financials,6.979872706868664
22,Renee Tran,AZO,Consumer Discretionary,20.424052124839562
22,Renee Tran,DOC,Real Estate,12.606470399478178
22,Renee Tran,WBD,Communication Services,16.393394774347257
22,Renee Tran,LYB,Materials,1.0867649112447728
22,Renee Tran,MU,Information Technology,20.492273594220066
23,Nichole Maldonado,AES,Utilities,1.6778719097318793
23,Nichole Maldonado,ADSK,Information Technology,1.6525100482005401
23,Nichole Maldonado,ORLY,Consumer Discretionary,6.820720306854078
23,Nichole Maldonado,ELV,Health Care,55.52785627733046
23,Nichole Maldonado,GE,Industrials,7.277890797375641
23,Nichole Maldonado,BMY,Health Care,6.223626334292165
23,Nichole Maldonado,DVA,Health Care,0.46737764147673005
23,Nichole Maldonado,ANSS,Information Technology,1.0995819360919712
23,Nichole Maldonado,MTB,Financials,6.034189861520247
23,Nichole Maldonado,TXT,Industrials,13.218374887126283
24,Samuel Hughes,HON,Industrials,1.565900594705898
24,Samuel Hughes,MKTX,Financials,11.514208843099343
24,Samuel Hughes,SBAC,Real Estate,3.642735475039014
24,Samuel Hughes,SO,Utilities,3.973177257043696
24,Samuel Hughes,PKG,Materials,17.696677824484492
24,Samuel Hughes,MRNA,Health Care,4.237744171762099
24,Samuel Hughes,IQV,Health Care,12.22428368977861
24,Samuel Hughes,TDG,Industrials,23.798276023893596
24,Samuel Hughes,REGN,Health Care,12.676933179795235
24,Samuel Hughes,FTV,Industrials,8.670062940398036
25,Diane Lamb,FI,Financials,13.514378478859088
25,Diane Lamb,ETN,Industrials,7.667572042085119
25,Diane Lamb,ALL,Financials,5.716311860956051
25,Diane Lamb,CINF,Financials,1.6955336378511987
25,Diane Lamb,BALL,Materials,40.831901149893575
25,Diane Lamb,AIG,Financials,3.532392899102154
25,Diane Lamb,COR,Health Care,9.315486180672892
25,Diane Lamb,PFG,Financials,3.152175943939253
25,Diane Lamb,IFF,Materials,0.28023209811442734
25,Diane Lamb,GPN,Financials,14.294015708526222
26,Tammy Harris,UAL,Industrials,7.976331992836771
26,Tammy Harris,IPG,Communication Services,1.0282068797304347
26,Tammy Harris,XYL,Industrials,16.174840439456904
26,Tammy Harris,USB,Financials,9.630007451445207
26,Tammy Harris,TFX,Health Care,1.9969177770094195
26,Tammy Harris,CTSH,Information Technology,22.612085666287165
26,Tammy Harris,FCX,Materials,17.81820062178621
26,Tammy Harris,SBAC,Real Estate,3.2337403798744746
26,Tammy Harris,LVS,Consumer Discretionary,17.700013604359384
26,Tammy Harris,ACN,Information Technology,1.829655187214043
27,Michael Perez,VTR,Real Estate,27.241888086383977
27,Michael Perez,MCK,Health Care,6.110789836179842
27,Michael Perez,D,Utilities,9.656254849518298
27,Michael Perez,DFS,Financials,6.539588829943598
27,Michael Perez,RSG,Industrials,0.2490689220393332
27,Michael Perez,RJF,Financials,9.930427711703537
27,Michael Perez,DOW,Materials,24.656972657213373
27,Michael Perez,BA,Industrials,4.170501411368079
27,Michael Perez,COO,Health Care,10.942157935921244
27,Michael Perez,AES,Utilities,0.5023497597287149
28,Samantha Reilly,BLDR,Industrials,5.654912158460702
28,Samantha Reilly,SYF,Financials,8.315699316035232
28,Samantha Reilly,HAS,Consumer Discretionary,2.8635738907097292
28,Samantha Reilly,MMC,Financials,6.247404992810433
28,Samantha Reilly,AME,Industrials,4.743665093150058
28,Samantha Reilly,C,Financials,45.382351382127126
28,Samantha Reilly,ED,Utilities,10.785296666636219
28,Samantha Reilly,SYY,Consumer Staples,0.48021375634206426
28,Samantha Reilly,PAYC,Industrials,10.915382827072554
28,Samantha Reilly,NDAQ,Financials,4.611499916655864
29,Laura Robertson,PLD,Real Estate,5.809187492785615
29,Laura Robertson,HCA,Health Care,6.352817605427822
29,Laura Robertson,BA,Industrials,6.158475545715918
29,Laura Robertson,AMP,Financials,26.109446096605883
29,Laura Robertson,NDAQ,Financials,4.192154666610307
29,Laura Robertson,CI,Health Care,18.292790447496017
29,Laura Robertson,SYK,Health Care,12.505097100117668
29,Laura Robertson,WAT,Health Care,13.947306759108443
29,Laura Robertson,TFX,Health Care,1.5215326230096153
29,Laura Robertson,LMT,Industrials,5.111191663122706
30,Tony Mcbride,PSA,Real Estate,6.601043059335354
30,Tony Mcbride,GILD,Health Care,0.277686400933318
30,Tony Mcbride,BMY,Health Care,38.90216881351989
30,Tony Mcbride,YUM,Consumer Discretionary,7.574743249239478
30,Tony Mcbride,J,Industrials,1.0431286542889673
30,Tony Mcbride,K,Consumer Staples,8.90783854311452
30,Tony Mcbride,LUV,Industrials,19.04314186893527
30,Tony Mcbride,AAPL,Information Technology,0.1649152814152349
30,Tony Mcbride,GLW,Information Technology,16.565153216419215
30,Tony Mcbride,KDP,Consumer Staples,0.9201809127987579
31,Ronald Brown,CMI,Industrials,16.99898355323353
31,Ronald Brown,TPR,Consumer Discretionary,11.633973199454891
31,Ronald Brown,SRE,Utilities,14.630318686054677
31,Ronald Brown,SYF,Financials,10.888992876719124
31,Ronald Brown,CPT,Real Estate,7.188512984700508
31,Ronald Brown,DLR,Real Estate,25.063166971007504
31,Ronald Brown,C,Financials,0.16602097481858988
31,Ronald Brown,SBAC,Real Estate,4.148403687137592
31,Ronald Brown,SOLV,Health Care,6.7748035447582
31,Ronald Brown,TDG,Industrials,2.506823522115386
32,Stephanie Kelly,REG,Real Estate,13.666790817580535
32,Stephanie Kelly,PH,Industrials,22.157404083128736
32,Stephanie Kelly,LEN,Consumer Discretionary,20.937576299607937
32,Stephanie Kelly,JPM,Financials,1.4309449245806145
32,Stephanie Kelly,BMY,Health Care,16.44241254269948
32,Stephanie Kelly,PCAR,Industrials,5.463060536282374
32,Stephanie Kelly,CDNS,Information Technology,0.15002279517708353
32,Stephanie Kelly,HES,Energy,1.6653507158865481
32,Stephanie Kelly,FE,Utilities,11.102307886705153
32,Stephanie Kelly,MDT,Health Care,6.984129398351535
33,Larry King,AXON,Industrials,2.4281387525641334
33,Larry King,MNST,Consumer Staples,26.347701580684646
33,Larry King,CF,Materials,9.610752918106147
33,Larry King,MMC,Financials,7.275516470724056
33,Larry King,EW,Health Care,33.29148401240638
33,Larry King,DG,Consumer Staples,10.793290083433869
33,Larry King,TDG,Industrials,0.7099064987186178
33,Larry King,AAPL,Information Technology,0.11872684344626544
33,Larry King,PAYC,Industrials,4.20830290057744
33,Larry King,ESS,Real Estate,5.216179939338457
34,Nancy Johnson,CB,Financials,19.069313687321504
34,Nancy Johnson,DHR,Health Care,26.3779840361286
34,Nancy Johnson,PWR,Industrials,11.593480950608004
34,Nancy Johnson,SBAC,Real Estate,5.423293709812384
34,Nancy Johnson,AJG,Financials,4.077712337635001
34,Nancy Johnson,AMD,Information Technology,0.43549937926962423
34,Nancy Johnson,MSI,Information Technology,2.482467119847182
34,Nancy Johnson,ALB,Materials,0.8230451944980977
34,Nancy Johnson,SOLV,Health Care,15.568267084345669
34,Nancy Johnson,AOS,Industrials,14.148936500533926
35,Douglas Shea,PFG,Financials,12.159169707946633
35,Douglas Shea,NXPI,Information Technology,1.7463124933865881
35,Douglas Shea,ROST,Consumer Discretionary,9.832069338275156
35,Douglas Shea,FICO,Information Technology,2.884585113758127
35,Douglas Shea,CHTR,Communication Services,5.550909005953017
35,Douglas Shea,GOOG,Communication Services,9.145713724294978
35,Douglas Shea,AMT,Real Estate,6.374308002047384
35,Douglas Shea,AWK,Utilities,10.85769779398719
35,Douglas Shea,AMP,Financials,31.486759516004316
35,Douglas Shea,ETN,Industrials,9.96247530434663
36,Krystal Schwartz,NDSN,Industrials,0.6302681596381459
36,Krystal Schwartz,EFX,Industrials,22.735760521003495
36,Krystal Schwartz,CARR,Industrials,15.565535926835198
36,Krystal Schwartz,NXPI,Information Technology,9.669511149923332
36,Krystal Schwartz,AXON,Industrials,7.54812647996628
36,Krystal Schwartz,EQR,Real Estate,3.4291408481702432
36,Krystal Schwartz,UHS,Health Care,11.256028133908584
36,Krystal Schwartz,TXT,Industrials,7.651855980504245
36,Krystal Schwartz,PG,Consumer Staples,20.342797895103537
36,Krystal Schwartz,CDW,Information Technology,1.170974904946931
37,Sara Hill,QCOM,Information Technology,12.638008105702871
37,Sara Hill,CHD,Consumer Staples,9.320667468888574
37,Sara Hill,APA,Energy,28.639937081529325
37,Sara Hill,LIN,Materials,1.6534813408134377
37,Sara Hill,VLO,Energy,16.955182844927304
37,Sara Hill,SNPS,Information Technology,8.691993764816006
37,Sara Hill,GS,Financials,0.6934905537104152
37,Sara Hill,MRNA,Health Care,10.89978679250777
37,Sara Hill,DE,Industrials,6.444027073328115
37,Sara Hill,IBM,Information Technology,4.063424973776198
38,Vanessa Davis,ILMN,Health Care,0.7616143748551921
38,Vanessa Davis,KHC,Consumer Staples,4.971815429133651
38,Vanessa Davis,XOM,Energy,25.012314799961345
38,Vanessa Davis,NTRS,Financials,10.718478609733726
38,Vanessa Davis,DXCM,Health Care,6.692421071641838
38,Vanessa Davis,IVZ,Financials,8.625296238157794
38,Vanessa Davis,GOOG,Communication Services,2.2468874394236544
38,Vanessa Davis,VRSN,Information Technology,1.5772011643845558
38,Vanessa Davis,ROP,Information Technology,13.436679353750774
38,Vanessa Davis,STX,Information Technology,25.957291518957465
39,Vickie Washington,BDX,Health Care,0.5528443110572171
39,Vickie Washington,BA,Industrials,33.98941148142035
39,Vickie Washington,MTCH,Communication Services,2.5145523598692496
39,Vickie Washington,BALL,Materials,7.409453717993821
39,Vickie Washington,LUV,Industrials,28.637814111259452
39,Vickie Washington,ETSY,Consumer Discretionary,3.4140008431111917
39,Vickie Washington,FANG,Energy,2.138099058600311
39,Vickie Washington,PTC,Information Technology,1.6717767898945406
39,Vickie Washington,APH,Information Technology,14.1985645089309
39,Vickie Washington,EW,Health Care,5.473482817862993
40,Jacob Smith,V,Financials,13.123702634433004
40,Jacob Smith,RCL,Consumer Discretionary,0.5732592092138084
40,Jacob Smith,K,Consumer Staples,15.578199865041753
40,Jacob Smith,AFL,Financials,2.125983691949044
40,Jacob Smith,PEP,Consumer Staples,0.542621946458694
40,Jacob Smith,TMUS,Communication Services,16.19471471316857
40,Jacob Smith,BMY,Health Care,16.45229151443107
40,Jacob Smith,EBAY,Consumer Discretionary,0.1936516417813402
40,Jacob Smith,TEL,Information Technology,5.584719624602711
40,Jacob Smith,HPQ,Information Technology,29.63085515892001
41,Donna Hamilton,ALB,Materials,10.958752744795916
41,Donna Hamilton,KEY,Financials,4.4367384859879255
41,Donna Hamilton,XOM,Energy,20.197250280086145
41,Donna Hamilton,VRSK,Industrials,19.949819977768556
41,Donna Hamilton,IQV,Health Care,25.664831174167624
41,Donna Hamilton,IFF,Materials,1.6422771035229422
41,Donna Hamilton,NWS,Communication Services,3.851579798929677
41,Donna Hamilton,NVR,Consumer Discretionary,7.665513282546186
41,Donna Hamilton,AXON,Industrials,0.14536626739986355
41,Donna Hamilton,AEP,Utilities,5.487870884795186
42,Jessica Smith,GEHC,Health Care,3.9175188898823237
42,Jessica Smith,KDP,Consumer Staples,9.145876277623513
42,Jessica Smith,AKAM,Information Technology,8.917203832068177
42,Jessica Smith,WDC,Information Technology,7.913118986505742
42,Jessica Smith,PANW,Information Technology,0.2298185848330238
42,Jessica Smith,OXY,Energy,1.5446191971570369
42,Jessica Smith,EQT,Energy,15.242960646569914
42,Jessica Smith,GIS,Consumer Staples,14.472906181132531
42,Jessica Smith,GM,Consumer Discretionary,31.587832269321197
42,Jessica Smith,GOOG,Communication Services,7.028145134906549
43,Joshua Wilson,ETN,Industrials,29.75366170770154
43,Joshua Wilson,CE,Materials,1.2138088071556818
43,Joshua Wilson,BRO,Financials,4.223109567233966
43,Joshua Wilson,MDLZ,Consumer Staples,27.20085163510066
43,Joshua Wilson,SCHW,Financials,5.955335574548708
43,Joshua Wilson,SJM,Consumer Staples,16.409275707540242
43,Joshua Wilson,PTC,Information Technology,5.094358088136001
43,Joshua Wilson,BIIB,Health Care,4.43306298415126
43,Joshua Wilson,HPQ,Information Technology,1.3827536054094256
43,Joshua Wilson,EVRG,Utilities,4.333782323022514
44,Christine Bailey,DHI,Consumer Discretionary,3.728164838273055
44,Christine Bailey,ORCL,Information Technology,8.135066806291148
44,Christine Bailey,WRK,Materials,0.4048269660927332
44,Christine Bailey,MRO,Energy,20.371354534525317
44,Christine Bailey,FAST,Industrials,12.217846146991105
44,Christine Bailey,WELL,Real Estate,9.216224485250597
44,Christine Bailey,COST,Consumer Staples,12.653529738692285
44,Christine Bailey,FDS,Financials,26.333742361515306
44,Christine Bailey,INTU,Information Technology,6.270908941387658
44,Christine Bailey,STX,Information Technology,0.6683351809807836
45,Laura Erickson,QCOM,Information Technology,6.873905575914894
45,Laura Erickson,CHD,Consumer Staples,0.18572123950403238
45,Laura Erickson,APA,Energy,3.8307046382723247
45,Laura Erickson,LIN,Materials,18.34989541016171
45,Laura Erickson,VLO,Energy,17.057194821372164
45,Laura Erickson,SNPS,Information Technology,24.830200380345037
45,Laura Erickson,GS,Financials,2.369832862322205
45,Laura Erickson,MRNA,Health Care,0.554653821981286
45,Laura Erickson,DE,Industrials,9.792005021588462
45,Laura Erickson,IBM,Information Technology,16.15588622853789
46,Stacy Jarvis,NDAQ,Financials,10.467729007957374
46,Stacy Jarvis,FDX,Industrials,6.569365944739322
46,Stacy Jarvis,CBOE,Financials,18.533964002403792
46,Stacy Jarvis,PAYX,Industrials,6.323332457307908
46,Stacy Jarvis,UBER,Industrials,11.689283196692333
46,Stacy Jarvis,NTRS,Financials,19.631248481403112
46,Stacy Jarvis,USB,Financials,5.357066899407067
46,Stacy Jarvis,MTB,Financials,5.826795594030343
46,Stacy Jarvis,BLDR,Industrials,13.745133681364461
46,Stacy Jarvis,A,Health Care,1.85608073469429
47,Brian Sullivan,CE,Materials,1.9828695699527337
47,Brian Sullivan,CMS,Utilities,3.6338858795343385
47,Brian Sullivan,JNJ,Health Care,19.123668492468482
47,Brian Sullivan,PPG,Materials,10.282064743004424
47,Brian Sullivan,PFG,Financials,8.794607662441326
47,Brian Sullivan,LOW,Consumer Discretionary,9.49813949068915
47,Brian Sullivan,BAX,Health Care,14.574162144970007
47,Brian Sullivan,EXPD,Industrials,13.422644402812981
47,Brian Sullivan,CEG,Utilities,4.567799975729622
47,Brian Sullivan,NFLX,Communication Services,14.120157638396943
48,Joshua Jackson,ALL,Financials,4.377923699019344
48,Joshua Jackson,BDX,Health Care,15.629736253735066
48,Joshua Jackson,CDNS,Information Technology,0.3759480913112208
48,Joshua Jackson,MOS,Materials,1.3470412047801041
48,Joshua Jackson,TXT,Industrials,22.81097366794266
48,Joshua Jackson,GNRC,Industrials,15.874691558114046
48,Joshua Jackson,REG,Real Estate,8.655451660682054
48,Joshua Jackson,BKNG,Consumer Discretionary,2.1134083049566637
48,Joshua Jackson,VRSK,Industrials,10.929121445818504
48,Joshua Jackson,SNPS,Information Technology,17.885704113640337
49,Stephanie Fowler,RTX,Industrials,2.398021724776184
